District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Average_Price,Price_Volatility,Price_Trend,Cost_of_Cultivation,Disease_Risk,Disease_Count,Weather_Risk,Yield_Score,Price_Level_Score,Price_Trend_Score,Price_Score,Price_Stability_Score,Cost_Score,Disease_Score,Weather_Score,Risk_Adjusted_Score,Data_Coverage,Rank
Ajmer,Cotton,Rabi,14438.567204986351,48.44843490928559,6995.2598341412695,2556.031013030241,329.814173061192,-287.32471711035356,91569.22,46.875,2.0,,70.1646553460909,61.144664588563856,6.673350481118918,39.35613894558588,40.37442909218766,65.08482408843429,62.65664160401001,50,54.9969437631342,100.0,8.0
Ajmer,Cumin,Kharif,18562.15815469425,42.64099792339963,7915.089473281333,2485.919890320584,385.7855014370738,7.815464419838121,,,,,55.70255778134939,42.65685680349205,50.46123794590095,45.77860926045561,19.665699346546162,,,50,44.708288265880526,66.66666666666666,36.0
Kota,Oilseeds,Rabi,16738.899519640727,41.11008020497667,6881.375017954757,2517.5378843437566,305.0890342343076,-116.9471638664763,,,,,51.89015629318297,50.994298474062404,31.95107813340956,43.377010337801266,49.522438130866284,,,50,48.7684091473146,66.66666666666666,25.0
Udaipur,Cumin,Rabi,15583.152904732007,41.08231672390158,6401.920231891872,2503.771507611252,264.7574991071007,29.354549146630738,,,,,51.82101767437046,47.36420217705404,53.65684151713044,49.881257913084596,64.44462928500852,,,50,53.46426719194775,66.66666666666666,20.0
Udaipur,Cumin,Rabi,16015.451530385071,37.92336084519525,6073.597474855275,2503.771507611252,264.7574991071007,29.354549146630738,,,,,43.95435838360328,47.36420217705404,53.65684151713044,49.881257913084596,64.44462928500852,,,50,50.84204742835868,66.66666666666666,26.0
Ajmer,Onion,Kharif,15505.382928808844,33.2611959416086,5157.275797447839,2492.403324478683,253.94268153308914,-182.9950896678531,192832.55,57.291666666666664,4.0,,32.34429978762563,44.3664925912184,22.152008663171703,35.48069901999972,68.44598392295072,0.0,0.0,50,32.94911233934896,100.0,57.0
Jaipur,Mustard,Rabi,11980.372304161076,34.328186301645914,4112.644524203203,2367.260852629111,304.6430084906978,-143.19091570599858,,,,9.014809614544701,35.0013959773907,11.367306786068463,28.057475960216095,18.043374455727516,49.687462382604316,,,50,36.416190990511765,66.66666666666666,36.0
Ajmer,Wheat,Kharif,18951.345202019595,24.72171434358997,4685.097425110927,2437.9031415239688,241.12624618577496,4.503758758891792,74052.11,40.666666666666664,3.0,,11.078668094504517,29.995179341955385,49.96990330604891,37.98506892759279,73.18791347172989,76.34356921253551,100.0,50,50.296403211784494,100.0,23.0
Nagaur,Bajra,Rabi,8634.435302974216,31.48161904041666,2718.2600283735887,2461.8406586861793,271.0896348560723,-143.9682952583953,37245.85,,,,27.912669305616717,36.30733352010903,27.942141585271667,32.96125674617409,62.101813923229976,100.0,,50,50.42854529347055,83.33333333333334,27.0
Kota,Mango,Rabi,18890.983639683327,25.489399486650985,4815.198286876764,2420.5607348352382,229.76267835915658,-55.271002414770166,,,,,12.990412890863634,25.42210920699903,41.10153945963453,31.69388130805323,77.39229921521903,,,50,38.26029915547921,66.66666666666666,45.0
Nagaur,Opium,Rabi,12002.093303115267,42.1200231963178,5055.284483315856,2465.8775426422094,250.29402899518487,196.17957629610825,,,,,54.40518901951295,37.371831302276846,78.4075056837555,53.78610105486831,69.79594222366823,,,50,56.43721173253618,66.66666666666666,11.0
Hanumangarh,Guava,Rabi,17521.86007951366,36.217239973193074,6345.93411276458,2463.9103324477296,309.33123526934645,-1.4046529210581769,,,,,39.705653392381905,36.85309187060366,49.09331352963859,41.749180534217636,47.952873903779704,,,50,43.95890738734128,66.66666666666666,41.0
Alwar,Cumin,Rabi,14283.203702490917,32.18831870658102,4597.523129267956,2462.5931128552493,261.74395310097293,-32.59430841460316,,,,,29.672543678059878,36.50575036906538,44.46592217365354,39.68981909090064,65.55960567788343,,,50,43.58672078583682,66.66666666666666,35.0
Udaipur,Pulses,Rabi,13824.725552868536,39.31395275714528,5435.046072659728,2473.6452711224865,329.12141518269215,245.54861932068482,,,,,47.4173104487291,39.42012643035088,85.73204580227201,57.94489417911933,40.6307413167015,,,50,49.38389019401515,66.66666666666666,29.0
Alwar,Fennel,Kharif,19846.127068408325,39.90059524852855,7918.722834074271,2485.064402963638,352.49435821123166,-40.41453015708105,,,,,48.87820980357825,42.43127083073171,43.30569049041107,42.78103869460345,31.98302873629278,,,50,44.09761933367889,66.66666666666666,29.0
Kota,Opium,Kharif,18651.475562476488,35.233256371860186,6571.522202062192,2483.3944626250486,268.8450137752359,-59.81677148988294,,,,,37.255266607442735,41.99091936010661,40.42711544976258,41.365397795969,62.932297184807176,,,50,46.035654385034086,66.66666666666666,25.0
Nagaur,Oilseeds,Kharif,17994.93269444388,31.26045210520697,5625.297316310858,2502.09784252409,279.43694901411936,-152.4722676213369,,,,,27.361903485364003,46.92286851654232,26.68046659780809,38.825907749048625,59.01340637570693,,,50,41.27689117000901,66.66666666666666,53.0
Sri Ganganagar,Pulses,Rabi,16211.19027100983,43.11619861508433,6989.6489951178255,2514.4938109901764,311.4416943560057,14.152416899756115,,,,,56.885936745715085,50.19159783442626,51.40140732785932,50.675521631799484,47.172028993840186,,,50,51.909857149152934,66.66666666666666,22.0
Nagaur,Pomegranate,Rabi,12288.894417809615,30.510591873630595,3749.4144215992646,2419.824527370672,222.03060661359515,243.75711861056936,,,,,25.49454756650804,25.227976499251646,85.46625335381279,49.3232872410761,80.253074344182,,,50,47.701673988626034,66.66666666666666,33.0
Udaipur,Coriander,Rabi,11462.880626520591,45.85960601057218,5256.831892784552,2476.7659627990874,283.1504954608401,-49.513136743008225,,,,,63.71776729502684,40.24303078052646,41.955793776228326,40.928135978807205,57.63943809597312,,,50,53.68131297855216,66.66666666666666,19.0
Jodhpur,Onion,Rabi,13606.14810810482,33.9486541104422,4619.104158974981,2547.5992270005777,308.0393110213099,-0.2369688859005949,192832.55,57.291666666666664,4.0,,34.05625759853477,58.921262175699674,49.26655465479076,55.059379167336104,48.430870601030826,0.0,0.0,50,34.290570823255536,100.0,48.0
Jodhpur,Maize,Kharif,15849.863614638429,48.276371492424346,7651.739039645444,2520.3558881303966,305.29888583810265,-153.18910357623318,63029.7,46.25,2.0,,69.73617064138938,51.73738616587923,26.574114653586296,41.67207756096205,49.444795518554194,83.42798581112653,66.41604010025061,50,59.84097938201692,100.0,9.0
Kota,Fennel,Rabi,16760.081404425822,43.37876050438901,7270.315572766516,2522.877054600091,348.11305172561777,-17.9805857599266,,,,,57.53978726000144,52.40219995411226,46.634058141202416,50.094943228948324,33.60406033543741,,,50,49.259392681474175,66.66666666666666,23.0
Udaipur,Tomato,Rabi,17613.891892371732,27.372935423589333,4821.439253279751,2505.4748374565497,311.62363600301023,251.41215324676295,,56.666666666666664,4.0,,17.680929646000425,47.81335822473061,86.6019773797681,63.328805886745606,47.10471273555898,,3.759398496240607,50,37.67957688094957,83.33333333333334,49.0
Ajmer,Opium,Rabi,15379.138738639236,40.308246766144485,6199.061193278424,2516.613879785925,343.3248243876888,-184.09369600434687,,,,,49.8933729529167,50.750644999442315,21.989016113729345,39.245993445157126,35.375647838881235,,,50,44.17185213745705,66.66666666666666,26.0
Jodhpur,Wheat,Rabi,11999.006026183277,32.30014770483092,3875.6966695687615,2618.2501495852725,309.97669689325267,25.493473045584977,74052.11,40.666666666666664,3.0,,29.95102829824394,77.5514113746072,53.084000621902305,67.76444707352525,47.71406073427814,76.34356921253551,100.0,50,57.14929098128809,100.0,8.0
Alwar,Oilseeds,Kharif,16541.723548976744,37.99737564927109,6285.420835768632,2423.446061721447,252.31632608328425,126.79551962368693,,,,,44.13867537582921,26.182949524593656,68.11347777582981,42.955160825088115,69.04771621084961,,,50,49.97714458746983,66.66666666666666,20.0
Alwar,Guava,Kharif,16051.890297820675,28.882725681306937,4636.22344138387,2449.5066072578297,393.12308276116,-215.55321920132823,,,,,21.44071801089772,33.05493128768682,17.321586371350463,26.761593321152276,16.950881009437623,,,50,27.673507091160705,66.66666666666666,48.0
Bhilwara,Cumin,Rabi,16904.16440568531,32.29191216205388,5458.677921613079,2441.307705208337,229.5698778798867,22.735909830844623,,,,,29.930519556878416,30.892938735273017,52.67488022664455,39.60571533182163,77.46363311305359,,,50,46.03109056338929,66.66666666666666,34.0
Jodhpur,Barley,Kharif,16229.455970785535,24.886695894751224,4038.9753528219417,2574.566825514411,321.7539680917549,73.99440583543324,69371.63,,,,11.48951702753215,66.03242740141448,60.27974528780297,63.73135455596987,43.35660963443959,79.3518469123646,,50,46.13879850010849,83.33333333333334,33.0
Sri Ganganagar,Gram,Rabi,17017.721103608194,39.91839793239455,6793.201629163404,2538.706433943494,250.80332093930065,-28.482264486109624,46863.89,,,,48.92254332826565,56.576295466314264,45.07599741267245,51.97617624485754,69.60751022574428,93.81821196798955,,50,60.71081045566444,83.33333333333334,6.0
Alwar,Oilseeds,Rabi,14602.09876085228,34.90705167855905,5097.162160604936,2423.446061721447,252.31632608328425,126.79551962368693,,,,,36.442928202038935,26.182949524593656,68.11347777582981,42.955160825088115,69.04771621084961,,,50,47.41189552953973,66.66666666666666,28.0
Jodhpur,Mango,Kharif,18321.24200786092,42.0996405314922,7713.17702621419,2493.8565053632315,268.6946478330232,-149.53464909138785,,,,,54.35443064054927,44.74968612502805,27.116300542671024,37.69633189208524,62.98793080563745,,,50,50.768084879199975,66.66666666666666,25.0
Alwar,Fennel,Rabi,8481.991361957891,43.58813013648688,3697.141433015782,2485.064402963638,352.49435821123166,-40.41453015708105,,,,,58.06117458695004,42.43127083073171,43.30569049041107,42.78103869460345,31.98302873629278,,,50,47.158607594802824,66.66666666666666,30.0
Alwar,Oilseeds,Rabi,13394.015442138232,27.28219406360711,3654.1812858336566,2423.446061721447,252.31632608328425,126.79551962368693,,,,,17.454958980385012,26.182949524593656,68.11347777582981,42.955160825088115,69.04771621084961,,,50,41.08257245565509,66.66666666666666,43.0
Ajmer,Bajra,Kharif,15995.940991707044,43.238206166677394,6916.357944294353,2458.255680619733,277.14934713415784,-14.4108413744142,37245.85,,,,57.18976873202203,35.362000128706555,47.16367618446727,40.08267055101084,59.85979202479504,100.0,,50,59.76993899658548,83.33333333333334,10.0
Hanumangarh,Cotton,Kharif,17128.35545141712,31.022515443954635,5313.646715211321,2447.1388047829505,318.03204408467894,163.67429764067967,91569.22,46.875,2.0,,26.76937648634136,32.430558501504706,73.58492450759772,48.89230490394191,44.733677512456296,65.08482408843429,62.65664160401001,50,46.70924450290831,100.0,28.0
Jodhpur,Barley,Kharif,16539.317394528247,38.27437611755307,6330.320546857619,2574.566825514411,321.7539680917549,73.99440583543324,69371.63,,,,44.82848187868218,66.03242740141448,60.27974528780297,63.73135455596987,43.35660963443959,79.3518469123646,,50,55.39962206987239,83.33333333333334,18.0
Bhilwara,Pulses,Rabi,17216.43144266251,36.11424770425139,6217.58469703576,2659.08827357726,281.0703717009987,-25.243724503492558,,,,,39.4491746315329,88.32013618583895,45.5564769718223,71.21467250023228,58.409059293646976,,,50,53.822116069302304,66.66666666666666,23.0
Alwar,Mustard,Kharif,12193.683893866217,50.54923232015932,6163.813599896282,2524.2067437682936,292.23551729868035,234.210612756137,,,,,75.39621226072478,52.752829594681906,84.04990495330533,65.27165973813128,54.278087428902744,,,50,63.39346416952381,66.66666666666666,3.0
Nagaur,Onion,Rabi,13392.109664657855,29.64074447984288,3969.521006161578,2527.523798232102,282.7244871643125,-140.60551481108678,192832.55,57.291666666666664,4.0,,23.328390980398318,53.627513424713555,28.441053834468242,43.55292958861543,57.797056128958594,0.0,0.0,50,30.712242082166455,100.0,52.0
Ajmer,Oilseeds,Kharif,16101.861940204022,58.511930362151695,9421.510245461985,2447.799582163897,314.04850300284903,-88.91766259816136,,,,,95.22549602940644,32.60480082904881,36.10961947761954,34.006728288477106,46.20754061501262,,,50,60.051801009731896,66.66666666666666,8.0
Bhilwara,Gram,Kharif,14329.602052884444,43.06319591174747,6170.784605407415,2540.6647921373474,303.3902739725327,190.92082041466003,46863.89,,,,56.75394559906716,57.09270068795382,77.62730080095115,65.30654073315276,50.150959343146276,93.81821196798955,,50,62.60574471451968,83.33333333333334,6.0
Bhilwara,Onion,Kharif,14941.741182336802,26.45139533482127,3952.299030045706,2499.272069933312,313.63439667800384,81.01883349342887,192832.55,57.291666666666664,4.0,,15.386044190338252,46.17773224595412,61.321910560583184,52.23540357180575,46.36075505919357,0.0,0.0,50,28.74770502082475,100.0,53.0
Hanumangarh,Pomegranate,Rabi,17399.82570582615,28.73552557430769,4999.931365582637,2486.2285110710563,312.7758807034228,101.13144924290056,,,,,21.074149709917915,42.73823791525728,64.30587889215438,51.365294306016125,46.678395819486404,,,50,40.05780754880755,66.66666666666666,45.0
Alwar,Guava,Rabi,11838.952742560938,32.28487412460827,3822.1909906076576,2449.5066072578297,393.12308276116,-215.55321920132823,,,,,29.91299292947805,33.05493128768682,17.321586371350463,26.761593321152276,16.950881009437623,,,50,30.497598730687486,66.66666666666666,56.0
Sri Ganganagar,Tomato,Kharif,17850.922775920728,36.987996041407136,6602.698609712204,2520.6183459732238,436.5769868409875,-83.09210130213346,,56.666666666666664,4.0,,41.62504562758286,51.80659444499875,36.97391732119718,45.87352359547812,0.873450258840407,,3.759398496240607,50,32.45638060522525,83.33333333333334,49.0
Sri Ganganagar,Cumin,Rabi,14686.652344387585,28.292427200405825,4155.210422712553,2400.470749762615,266.32453096541127,55.86597919140456,,,,,19.9707142478163,20.124522061436735,57.59015723616358,35.11077613132747,63.86484602457501,,,50,38.79274758920776,66.66666666666666,40.0
Jodhpur,Mustard,Kharif,15210.156489339544,50.45671716533628,7674.545640231096,2556.6525166723172,348.6342084700552,-54.166978037472646,,,,,75.16582436353026,61.30855070860234,41.265335845951164,53.291264763541875,33.4112385016729,,,50,55.9485264251225,66.66666666666666,17.0
Alwar,Cumin,Rabi,12217.940597428278,39.76587391881193,4858.570853448666,2462.5931128552493,261.74395310097293,-32.59430841460316,,,,,48.542717051930886,36.50575036906538,44.46592217365354,39.68981909090064,65.55960567788343,,,50,49.876778577127155,66.66666666666666,22.0
Alwar,Chilli,Kharif,17925.59288934729,51.60310405897474,9250.162351878058,2570.32437740795,301.7631417217884,86.76888345629207,,,,,78.02063951572794,64.91372380490816,62.17500531503285,63.818236408958036,50.752979038208615,,,50,63.175672021939846,66.66666666666666,5.0
Bhilwara,Cumin,Rabi,15568.74484979623,40.60107349723886,6321.077539063357,2441.307705208337,229.5698778798867,22.735909830844623,,,,,50.62259115449914,30.892938735273017,52.67488022664455,39.60571533182163,77.46363311305359,,,50,52.9284477625962,66.66666666666666,25.0
Jodhpur,Pomegranate,Rabi,6890.303121002288,40.098130543285215,2762.882740287553,2537.0215916692996,270.7436360115873,-169.7636134372678,,,,,49.37012641191921,56.132014460539104,24.115070382433196,43.32523682929674,62.229829404917766,,,50,50.456071172769086,66.66666666666666,22.0
Hanumangarh,Cumin,Rabi,13037.77295061773,22.87998473468753,2983.040460844556,2468.3085879503096,265.3705349611329,-124.67212477456732,,,,,6.4922604663971315,38.012880776824296,30.80497963486023,35.12972032003867,64.21781326698792,,,50,34.37557489420694,66.66666666666666,49.0
Bhilwara,Oilseeds,Rabi,16533.607798574943,56.07682480244123,9271.522278729632,2572.1419740866495,262.7972748944641,11.953323777736209,,,,,89.16142090115868,65.39301120935804,51.07514323988479,59.66586402156874,65.16988906779842,,,50,68.66534851969757,66.66666666666666,5.0
Ajmer,Pulses,Rabi,14587.654456116925,38.97511676460344,5685.555357488449,2522.4990034676835,334.52840056174574,-122.27702636882337,,,,,46.57351667283528,52.302510541095394,31.160323657873462,43.84563578780662,38.630220653666726,,,50,44.94271923176021,66.66666666666666,25.0
Alwar,Bajra,Rabi,19836.834773965937,51.88194115360741,10291.73494416734,2394.221269647179,242.1820867950497,118.98296516864873,37245.85,,,,78.71501971770812,18.47657830208087,66.95438363447617,37.867700435039,72.79726492958511,100.0,,50,67.41320528430289,83.33333333333334,2.0
Sri Ganganagar,Mango,Rabi,19919.89358811418,29.192468390472644,5815.10863912602,2600.0678677549295,281.3737146772511,108.35022110961363,,,,,22.212061598578238,72.75687209778738,65.3768776578756,69.80487432182267,58.29682597888155,,,50,47.67801888112177,66.66666666666666,27.0
Hanumangarh,Pomegranate,Kharif,15226.30091670478,38.97998335881397,5935.209563494461,2486.2285110710563,312.7758807034228,101.13144924290056,,,,,46.58563581600493,42.73823791525728,64.30587889215438,51.365294306016125,46.678395819486404,,,50,48.56163625083656,66.66666666666666,22.0
Hanumangarh,Tomato,Rabi,14261.812535610154,40.89750911181558,5832.726081261219,2493.535664595839,339.36386319881217,340.1557451237091,,56.666666666666664,4.0,,51.36079645747389,44.66508268112473,99.76824431835081,66.70634733601517,36.84115664800871,,3.759398496240607,50,46.56891991576103,83.33333333333334,31.0
Nagaur,Cumin,Kharif,20000.0,27.32378036444448,5464.756072888896,2561.3516865774504,264.64972231186954,-113.19591514427711,,,,,17.55852017984846,62.54768861708045,32.50762470747631,50.531663053238795,64.48450542499049,,,50,42.224851292477936,66.66666666666666,50.0
Kota,Pulses,Rabi,15369.614420353457,50.77712850372215,7804.248864749485,2492.3657509338323,221.86103658887066,146.55688084479675,,,,,75.96373573955512,44.35658471286537,71.04533292620128,55.03208399819974,80.31581324849027,,,50,66.05963029573637,66.66666666666666,3.0
Nagaur,Gram,Kharif,15130.807339117362,54.60054643313953,8261.503486903659,2625.0862951061263,277.5716463498944,-36.169327608807954,46863.89,,,,85.48508625276789,79.35405465709619,43.935521543862436,65.18664141180268,59.70354630784948,93.81821196798955,,50,72.15207065214263,83.33333333333334,3.0
Udaipur,Citrus,Kharif,13132.051914796644,35.24896324877403,4628.912153256595,2441.090367696757,320.9339084147643,103.0029107565951,,,,,37.294381002814994,30.835628368767786,64.58353456659174,44.33479084789737,43.660022019295816,,,50,42.98607563090346,66.66666666666666,42.0
Bhilwara,Cumin,Kharif,12772.588242905857,22.512946663253672,2875.4859786424045,2441.307705208337,229.5698778798867,22.735909830844623,,,,,5.578235843839609,30.892938735273017,52.67488022664455,39.60571533182163,77.46363311305359,,,50,37.91366265904302,66.66666666666666,48.0
Sri Ganganagar,Pomegranate,Rabi,13164.692727284144,40.30627573329731,5306.197350100485,2432.2045493813166,264.172948654992,-108.26062942369596,,,,,49.88846454505822,28.492500849483292,33.23983858163918,30.391435942345645,64.66090604110259,,,50,47.66605230786544,66.66666666666666,28.0
Alwar,Barley,Kharif,13712.09332644822,43.96840327599924,6028.988491354132,2413.9898348072156,271.3699708123437,86.2933972867854,69371.63,,,,59.00815812861292,23.68940928724333,62.10446075287438,39.055429873495754,61.998092933843694,79.3518469123646,,50,56.961796093092914,83.33333333333334,11.0
Udaipur,Opium,Rabi,10781.0476089845,26.01426956966515,2804.610787435167,2535.642031221851,303.2934197319395,104.88091920157204,,,,,14.297482148405791,55.76823411592906,64.86216156349947,59.40580509495722,50.186794267050445,,,50,40.64473426153395,66.66666666666666,45.0
Bhilwara,Cotton,Kharif,10485.838877906994,27.44440744315076,2877.776345485103,2577.1034544330764,305.4366722745149,120.71996455962663,91569.22,46.875,2.0,,17.85891441321504,66.70131852821257,67.212090102854,66.90562715806914,49.393816166141576,65.08482408843429,62.65664160401001,50,48.78331423350497,100.0,32.0
Sri Ganganagar,Sugarcane,Kharif,15247.319258803507,39.35605476687678,6000.74331797526,2525.773679113796,220.09829426346843,1.0812530726509348,,,,,47.52215590359817,53.166019376269745,49.46213004027501,51.68446364187185,80.9680070678474,,,50,55.81684368593469,66.66666666666666,9.0
Jodhpur,Maize,Rabi,14072.37276885041,30.066599440573047,4231.083952194531,2520.3558881303966,305.29888583810265,-153.18910357623318,63029.7,46.25,2.0,,24.388885653948233,51.73738616587923,26.574114653586296,41.67207756096205,49.444795518554194,83.42798581112653,66.41604010025061,50,48.50415813515664,100.0,27.0
Bhilwara,Mango,Kharif,15957.52353125754,49.01341019324319,7821.326465058564,2470.8879837233767,349.00917395365167,-75.6934263913202,,,,,71.57159746154045,38.693049221017844,38.07160704512268,38.44447235065978,33.27250570598872,,,50,50.76355958855383,66.66666666666666,22.0
Nagaur,Fennel,Rabi,9374.482591062766,30.040001234321924,2816.094686066549,2479.779539577975,265.03635760448805,72.69541893171021,,,,,24.322648886371464,41.03768968884762,60.08702367306535,48.657423282534715,64.34145493794124,,,50,43.95115349172133,66.66666666666666,39.0
Ajmer,Citrus,Kharif,14519.60161330008,46.94037828898461,6815.555923336568,2584.4572310757026,254.93179490866285,-104.42694508089691,,,,,66.40918420986472,68.64045748090398,33.8086155530012,54.707720709742865,68.08002366835397,,,50,60.341124992890464,66.66666666666666,7.0
Udaipur,Barley,Rabi,15639.589884713068,24.63714599273657,3853.14859256202,2419.3044090480366,274.43022999770966,-74.85176930889443,69371.63,,,,10.868069900515751,25.09082497175153,38.19647782828111,30.33308611436336,60.86583321694427,79.3518469123646,,50,41.46254079710882,83.33333333333334,44.0
Hanumangarh,Pomegranate,Rabi,14042.838193000143,40.969567949573694,5753.290135529881,2486.2285110710563,312.7758807034228,101.13144924290056,,,,,51.54024256159735,42.73823791525728,64.30587889215438,51.365294306016125,46.678395819486404,,,50,50.2131718327007,66.66666666666666,25.0
Hanumangarh,Cumin,Rabi,18228.0214157958,29.40596959573088,5360.126435432225,2468.3085879503096,265.3705349611329,-124.67212477456732,,,,,22.743737666375203,38.012880776824296,30.80497963486023,35.12972032003867,64.21781326698792,,,50,39.79273396086629,66.66666666666666,46.0
Ajmer,Barley,Rabi,20000.0,25.6701087869792,5134.021757395839,2479.090532131035,224.21801866417482,41.58834654923598,69371.63,,,,13.440428196850482,40.856003292321695,55.47188459650668,46.702355813995695,79.4437577474129,79.3518469123646,,50,48.91102101219822,83.33333333333334,20.0
Jaipur,Guava,Rabi,12874.779699268613,27.028342273595165,3479.8395240896666,2589.723922730277,207.9948848107761,-6.728942680931382,,,,9.014809614544701,16.822798982255136,70.02924686566736,48.303385842983126,61.33890245659367,85.44612546577794,,,50,49.053865408998945,66.66666666666666,24.0
Bhilwara,Chilli,Kharif,9590.580971232164,34.40846657664412,3299.971847992411,2603.492182982168,277.12562521838623,-6.155608085795384,,,,,35.201315696256366,73.6598398334325,48.38844749267556,63.551282897129724,59.868568853164454,,,50,50.65449444195294,66.66666666666666,24.0
Jodhpur,Fenugreek,Rabi,15801.37995303445,32.62796482979089,5155.6686936977085,2600.736397971686,276.76488909499176,118.47205023916065,,,,,30.76738209701717,72.93315879336765,66.87858275463489,70.51132837787455,60.00203695380874,,,50,51.05922232386735,66.66666666666666,18.0
Bhilwara,Coriander,Kharif,10256.4278939036,32.074548664866406,3289.702956107042,2703.3817006090985,235.11686265536576,198.72561027512006,,,,,29.389225331735975,100.0,78.7852429636354,91.51409718545416,75.41131432856531,,,50,59.2824305590795,66.66666666666666,14.0
Bhilwara,Cumin,Kharif,13550.81684494968,34.09954099667942,4620.7663454285575,2441.307705208337,229.5698778798867,22.735909830844623,,,,,34.43200698252397,30.892938735273017,52.67488022664455,39.60571533182163,77.46363311305359,,,50,47.53158637193781,66.66666666666666,35.0
Sri Ganganagar,Opium,Rabi,19836.661884766272,35.007986261872794,6944.415867433134,2485.465088150359,348.51554368155143,190.79147202556635,,,,,36.694282766038086,42.53692868398138,77.60811028383478,56.56540132392274,33.45514307043612,,,50,44.006563222479315,66.66666666666666,35.0
Alwar,Barley,Rabi,14194.408056282504,42.21525528073344,5992.205596548652,2413.9898348072156,271.3699708123437,86.2933972867854,69371.63,,,,54.64234281032632,23.68940928724333,62.10446075287438,39.055429873495754,61.998092933843694,79.3518469123646,,50,55.749069615791086,83.33333333333334,12.0
Ajmer,Maize,Rabi,8544.553796012086,38.926080890015385,3326.059922326545,2513.017791635528,358.7174179668526,-51.35285858715823,63029.7,46.25,2.0,,46.4514040086448,49.80238195738498,41.6828470948904,46.55456801238715,29.68057020243988,83.42798581112653,66.41604010025061,50,52.03165201669865,100.0,12.0
Sri Ganganagar,Fennel,Kharif,14366.609283516917,34.09733021198284,4898.630207666145,2587.576710018225,343.6374431048228,-78.59303445894973,,,,,34.42650152735428,69.46304204167001,37.64141244708775,56.73439020383711,35.25998260965744,,,50,43.65666775207282,66.66666666666666,31.0
Jaipur,Onion,Rabi,14606.229098723086,41.50079786905326,6061.701614551907,2492.813910915068,279.5897071192471,-137.0735566481295,192832.55,57.291666666666664,4.0,9.014809614544701,52.86314954164635,44.47476133406082,28.965065799792832,38.27088312035362,58.9568876828808,0.0,0.0,50,37.21349716191443,100.0,35.0
Nagaur,Wheat,Rabi,14325.432054575764,29.274618486308647,4193.715580492421,2556.8332538105415,257.89704597663444,-13.331204343264167,74052.11,40.666666666666664,3.0,,22.41663767987202,61.35620981520303,47.32385439055804,55.743267645345036,66.98291583160199,76.34356921253551,100.0,50,55.75178570565764,100.0,13.0
Sri Ganganagar,Opium,Kharif,15505.964015900185,37.16826527235262,5763.297838465322,2485.465088150359,348.51554368155143,190.79147202556635,,,,,42.07396504111943,42.53692868398138,77.60811028383478,56.56540132392274,33.45514307043612,,,50,45.79979064750643,66.66666666666666,28.0
Alwar,Guava,Kharif,11728.802767671465,35.71618152774863,4189.080487533145,2449.5066072578297,393.12308276116,-215.55321920132823,,,,,38.45788158852655,33.05493128768682,17.321586371350463,26.761593321152276,16.950881009437623,,,50,33.345894950370315,66.66666666666666,44.0
Bhilwara,Sugarcane,Kharif,14704.235603147215,39.6868463596746,5835.647392185606,2626.7664802046993,346.505037229815,106.38506022855107,,,,,48.34591693626453,79.7971075985588,65.08532046270135,73.91239274421582,34.199006687202086,,,50,52.66507838131948,66.66666666666666,21.0
Jaipur,Chilli,Kharif,17124.643269769673,39.94682040141496,6840.750491357886,2374.438118245766,347.8007273815389,193.19095624842856,,,,9.014809614544701,48.993323006289366,13.25990102810653,77.96410499990316,39.14158261682518,33.71961665011122,,,50,43.51278636327208,66.66666666666666,29.0
Nagaur,Coriander,Kharif,17859.409901739735,33.3939576972328,5963.963787562373,2493.3520104450463,351.9994672351066,131.9883035446136,,,,,32.674912666830316,44.61665437891584,68.88389485960194,54.32355057119028,32.16613254632398,,,50,41.811144217192314,66.66666666666666,51.0
Jodhpur,Onion,Rabi,13162.687876078686,34.61476947608473,4556.234065161191,2547.5992270005777,308.0393110213099,-0.2369688859005949,192832.55,57.291666666666664,4.0,,35.715066024817865,58.921262175699674,49.26655465479076,55.059379167336104,48.430870601030826,0.0,0.0,50,34.705272929826315,100.0,47.0
Sri Ganganagar,Fennel,Kharif,11568.821378038014,47.04249745736778,5442.262502610953,2587.576710018225,343.6374431048228,-78.59303445894973,,,,,66.66348871286267,69.46304204167001,37.64141244708775,56.73439020383711,35.25998260965744,,,50,54.402330147242274,66.66666666666666,12.0
Sri Ganganagar,Fennel,Kharif,14900.310028066617,29.09070761746067,4334.605624360032,2587.576710018225,343.6374431048228,-78.59303445894973,,,,,21.95864959752866,69.46304204167001,37.64141244708775,56.73439020383711,35.25998260965744,,,50,39.5007171087976,66.66666666666666,45.0
Hanumangarh,Maize,Rabi,14614.387465683209,36.64187959474855,5354.986258685665,2487.8483664724167,256.40323019502836,-81.69245905284988,63029.7,46.25,2.0,,40.763121540846605,43.165382341741214,37.18157246657533,40.77185839167486,67.53561000929432,83.42798581112653,66.41604010025061,50,55.131295446634816,100.0,17.0
Nagaur,Pomegranate,Kharif,13353.825276777116,42.40901776340223,5663.226133722104,2419.824527370672,222.03060661359515,243.75711861056936,,,,,55.12486409046298,25.227976499251646,85.46625335381279,49.3232872410761,80.253074344182,,,50,57.57844616327768,66.66666666666666,15.0
